Date,Open,High,Low,Close,Adj Close,Volume
2020-08-21,112.0,112.0,112.0,112.0,108.772881,500.0
2020-08-24,112.0,112.0,112.0,112.0,108.772881,500.0
2020-08-25,112.0,112.0,112.0,112.0,108.772881,500.0
2020-08-26,112.0,112.0,112.0,112.0,108.772881,500.0
2020-08-27,121.0,121.0,121.0,121.0,117.513565,500.0
2020-08-28,121.0,121.0,121.0,121.0,117.513565,400.0
2020-08-31,118.065002,118.065002,118.065002,118.065002,114.663132,300.0
2020-09-01,124.0,124.0,124.0,124.0,120.427124,200.0
2020-09-02,120.0,120.0,120.0,120.0,116.542374,100.0
2020-09-03,120.0,120.0,120.0,120.0,116.542374,150.0
2020-09-04,113.0,113.0,113.0,113.0,109.744072,200.0
2020-09-08,113.0,113.0,113.0,113.0,109.744072,183.33333333333334
2020-09-09,113.0,113.0,113.0,113.0,109.744072,166.66666666666666
2020-09-10,113.0,113.0,113.0,113.0,109.744072,150.0
2020-09-11,113.0,113.0,113.0,113.0,109.744072,133.33333333333331
2020-09-14,113.0,113.0,113.0,113.0,109.744072,116.66666666666666
2020-09-15,109.0,109.0,109.0,109.0,105.859322,100.0
2020-09-16,109.0,109.0,109.0,109.0,105.859322,333.33333333333337
2020-09-17,109.0,109.0,109.0,109.0,105.859322,566.6666666666667
2020-09-18,106.5,109.0,106.5,109.0,105.859322,800.0
2020-09-21,109.0,109.0,109.0,109.0,105.859322,790.9090909090909
2020-09-22,109.0,109.0,109.0,109.0,105.859322,781.8181818181819
2020-09-23,109.0,109.0,109.0,109.0,105.859322,772.7272727272727
2020-09-24,109.0,109.0,109.0,109.0,105.859322,763.6363636363636
2020-09-25,109.0,109.0,109.0,109.0,105.859322,754.5454545454545
2020-09-28,109.0,109.0,109.0,109.0,105.859322,745.4545454545455
2020-09-29,109.0,109.0,109.0,109.0,105.859322,736.3636363636364
2020-09-30,109.0,109.0,109.0,109.0,105.859322,727.2727272727273
2020-10-01,109.0,109.0,109.0,109.0,105.859322,718.1818181818181
2020-10-02,109.0,109.0,109.0,109.0,105.859322,709.0909090909091
2020-10-05,104.849998,106.0,104.849998,106.0,102.945763,700.0
2020-10-06,102.75,102.75,102.75,102.75,99.789406,100.0
2020-10-07,102.75,102.75,102.75,102.75,99.789406,125.0
2020-10-08,102.75,102.75,102.75,102.75,99.789406,150.0
2020-10-09,102.75,102.75,102.75,102.75,99.789406,175.0
2020-10-12,99.003998,99.003998,99.003998,99.003998,96.151344,200.0
2020-10-13,99.003998,99.003998,99.003998,99.003998,96.151344,200.0
2020-10-14,91.220001,91.220001,91.220001,91.220001,88.591629,200.0
2020-10-15,95.599998,95.599998,95.599998,95.599998,92.845421,300.0
2020-10-16,95.599998,95.599998,95.599998,95.599998,92.845421,300.0
2020-10-19,99.5,99.5,99.5,99.5,96.633049,300.0
2020-10-20,100.0,100.0,100.0,100.0,97.118645,300.0
2020-10-21,100.0,100.0,100.0,100.0,97.118645,300.0
2020-10-22,100.0,100.0,100.0,100.0,97.118645,300.0
2020-10-23,100.0,100.0,100.0,100.0,97.118645,300.0
2020-10-26,100.0,100.0,100.0,100.0,97.118645,341.6666666666667
2020-10-27,100.0,100.0,100.0,100.0,97.118645,383.3333333333333
2020-10-28,100.0,100.0,100.0,100.0,97.118645,425.0
2020-10-29,100.0,100.0,100.0,100.0,97.118645,466.66666666666663
2020-10-30,100.0,100.0,100.0,100.0,97.118645,508.3333333333333
2020-11-02,100.0,100.0,100.0,100.0,97.118645,550.0
2020-11-03,100.0,100.0,100.0,100.0,97.118645,591.6666666666666
2020-11-04,100.0,100.0,100.0,100.0,97.118645,633.3333333333333
2020-11-05,100.0,100.0,100.0,100.0,97.118645,675.0
2020-11-06,100.0,100.0,100.0,100.0,97.118645,716.6666666666666
2020-11-09,100.0,100.0,100.0,100.0,97.118645,758.3333333333333
2020-11-10,98.389999,98.389999,96.25,96.489998,93.709778,800.0
2020-11-11,97.5,97.5,97.5,97.5,94.690681,100.0
2020-11-12,97.5,97.5,97.5,97.5,94.690681,100.0
2020-11-13,95.470001,95.470001,95.470001,95.470001,92.71917,100.0
2020-11-16,95.959999,97.0,95.959999,97.0,94.205086,400.0
2020-11-17,97.769997,102.099998,97.769997,100.0,97.118645,4700.0
2020-11-18,99.209999,102.230003,99.209999,102.230003,99.284393,400.0
2020-11-19,102.230003,102.230003,102.230003,102.230003,99.284393,500.0
2020-11-20,99.389999,100.0,99.389999,100.0,97.118645,600.0
2020-11-23,100.0,100.0,100.0,100.0,97.118645,566.6666666666666
2020-11-24,100.0,100.0,100.0,100.0,97.118645,533.3333333333334
2020-11-25,100.0,101.099998,97.089996,97.089996,94.292488,500.0
2020-11-27,94.870003,97.160004,94.870003,97.160004,94.360481,900.0
2020-11-30,104.0,104.0,104.0,104.0,101.003395,700.0
2020-12-01,114.099998,114.099998,111.0,111.0,107.801697,2300.0
2020-12-02,111.0,111.0,111.0,111.0,107.801697,1350.0
2020-12-03,114.830002,114.830002,114.830002,114.830002,111.521339,400.0
2020-12-04,118.239998,120.0,118.239998,120.0,116.542374,800.0
2020-12-07,116.699997,120.050003,116.699997,120.050003,116.590935,1600.0
2020-12-08,108.089996,111.0,108.089996,111.0,107.801697,800.0
2020-12-09,110.0,110.0,107.650002,107.650002,104.548225,1000.0
2020-12-10,100.93,104.449997,97.449997,101.050003,98.138397,2000.0
2020-12-11,88.669998,90.0,86.0,89.125,86.556992,3600.0
2020-12-14,75.0,87.239998,73.089996,86.0,83.522034,8700.0
2020-12-15,82.459999,82.776001,82.349998,82.776001,80.39093,36300.0
2020-12-16,82.099998,84.989998,82.099998,84.989998,82.541138,2300.0
2020-12-17,84.839996,88.0,84.839996,88.0,85.464409,1500.0
2020-12-18,78.0,79.0,70.933998,78.800003,76.529495,9700.0
2020-12-21,69.75,71.260002,69.519997,71.0,68.954239,4600.0
2020-12-22,71.459999,81.010002,71.169998,75.0,72.838982,3500.0
2020-12-23,72.889999,76.5,71.970001,74.75,72.596191,3500.0
2020-12-24,74.699997,76.050003,74.699997,75.0,72.838982,2600.0
2020-12-28,73.940002,73.940002,73.889999,73.889999,71.760963,1300.0
2020-12-29,75.0,78.0,74.720001,76.0,73.810173,1400.0
2020-12-30,73.290001,75.449997,73.290001,75.449997,73.276016,1500.0
2020-12-31,75.449997,75.449997,73.0,75.0,72.838982,700.0
2021-01-04,75.0,75.0,74.5,74.5,72.353394,500.0
2021-01-05,74.5,75.949997,72.199997,73.5,71.382202,1500.0
2021-01-06,73.5,73.5,73.5,73.5,71.382202,1350.0
2021-01-07,70.0,70.0,68.0,68.0,66.04068,1200.0
2021-01-08,65.110001,65.720001,63.470001,65.720001,63.826374,2300.0
2021-01-11,71.199997,71.199997,69.900002,69.900002,67.885933,1000.0
2021-01-12,69.900002,69.900002,69.900002,69.900002,67.885933,1000.0
2021-01-13,68.120003,68.120003,66.970001,66.970001,65.040359,1000.0
2021-01-14,72.230003,72.230003,72.230003,72.230003,70.148804,500.0
2021-01-15,69.0,69.0,69.0,69.0,67.011864,200.0
2021-01-19,65.290001,65.300003,65.290001,65.300003,63.41848,1600.0
2021-01-20,65.730003,65.730003,65.730003,65.730003,63.83609,200.0
2021-01-21,65.730003,65.730003,65.730003,65.730003,63.83609,200.0
2021-01-22,65.730003,65.730003,65.730003,65.730003,63.83609,200.0
2021-01-25,72.360001,74.824997,72.360001,74.824997,72.669022,2000.0
2021-01-26,76.779999,78.010002,76.779999,78.0,75.752541,2200.0
2021-01-27,85.0,85.0,85.0,85.0,82.55085,1400.0
2021-01-28,95.43,98.07,90.0,92.0,89.349152,4100.0
2021-01-29,84.879997,87.5,82.949997,87.5,84.978813,1500.0
2021-02-01,87.5,87.5,87.5,87.5,84.978813,400.0
2021-02-02,77.150002,77.150002,77.150002,77.150002,74.92704,500.0
2021-02-03,77.150002,77.150002,77.150002,77.150002,74.92704,300.0
2021-02-04,77.709999,77.709999,77.709999,77.709999,75.470901,300.0
2021-02-05,77.709999,77.709999,77.709999,77.709999,75.470901,250.0
2021-02-08,77.150002,77.150002,77.150002,77.150002,74.92704,200.0
2021-02-09,72.760002,75.0,72.760002,75.0,72.838982,1000.0
2021-02-10,73.519997,73.519997,71.449997,71.449997,69.391266,900.0
2021-02-11,71.449997,71.449997,71.449997,71.449997,69.391266,20700.0
2021-02-12,70.900002,70.900002,70.550003,70.550003,68.517204,700.0
2021-02-16,70.5,70.5,70.5,70.5,68.468643,300.0
2021-02-17,70.5,70.5,70.5,70.5,68.468643,600.0
2021-02-18,75.0,75.0,73.499001,74.275002,72.134872,800.0
2021-02-19,73.525002,73.525002,73.525002,73.525002,71.406487,200.0
2021-02-22,73.525002,73.525002,73.525002,73.525002,71.406487,250.0
2021-02-23,73.525002,73.525002,73.525002,73.525002,71.406487,300.0
2021-02-24,73.525002,73.525002,73.525002,73.525002,71.406487,350.0
2021-02-25,67.0,67.0,67.0,67.0,65.069496,400.0
2021-02-26,64.230003,64.230003,64.065002,64.139999,62.291901,1300.0
2021-03-01,62.598,63.650002,62.598,62.790001,60.980797,1000.0
2021-03-02,65.525002,65.525002,65.525002,65.525002,63.636993,600.0
2021-03-03,61.490002,61.490002,60.099998,60.099998,58.368305,700.0
2021-03-04,60.5,60.5,60.400002,60.400002,58.659664,1100.0
2021-03-05,61.799999,61.799999,61.014999,61.014999,59.256943,600.0
2021-03-08,62.25,62.25,62.25,62.25,60.456356,200.0
2021-03-09,62.25,62.25,62.25,62.25,60.456356,400.0
2021-03-10,55.060001,57.459999,55.060001,56.23,54.609814,600.0
2021-03-11,60.290001,60.290001,60.290001,60.290001,58.552834,800.0
2021-03-12,60.290001,60.290001,60.290001,60.290001,58.552834,700.0
2021-03-15,60.290001,60.290001,60.290001,60.290001,58.552834,600.0
2021-03-16,58.450001,58.450001,58.450001,58.450001,56.76585,1300.0
2021-03-17,60.0,60.0,60.0,60.0,58.271187,200.0
2021-03-18,60.0,60.0,60.0,60.0,58.271187,300.0
2021-03-19,60.0,60.0,60.0,60.0,58.271187,400.0
2021-03-22,56.889999,60.060001,56.474998,60.060001,58.32946,900.0
2021-03-23,55.527,56.610001,55.34,56.610001,54.978867,1300.0
2021-03-24,56.610001,56.610001,56.610001,56.610001,54.978867,800.0
2021-03-25,53.560001,53.560001,53.560001,53.560001,52.016747,300.0
2021-03-26,52.549999,55.0,52.0,55.0,53.415257,1300.0
2021-03-29,60.0,60.400002,59.889999,59.889999,58.164356,600.0
2021-03-30,55.814999,57.630001,55.814999,57.630001,55.969475,400.0
2021-03-31,47.02,51.099998,46.775002,51.099998,49.627628,108200.0
2021-04-01,51.099998,51.099998,51.099998,51.099998,49.627628,54500.0
2021-04-05,50.0,52.5,50.0,52.5,50.987289,800.0
2021-04-06,52.5,52.5,52.5,52.5,50.987289,650.0
2021-04-07,50.18,50.18,50.0,50.0,48.559322,500.0
2021-04-08,49.0,52.540001,49.0,52.540001,51.026138,800.0
2021-04-09,46.450001,52.0,46.450001,49.990002,48.549614,1400.0
2021-04-12,49.990002,49.990002,49.990002,49.990002,48.549614,1050.0
2021-04-13,47.200001,47.200001,47.200001,47.200001,45.84,700.0
2021-04-14,49.330002,49.330002,49.330002,49.330002,47.90863,200.0
2021-04-15,47.5,47.5,47.5,47.5,46.131355,300.0
2021-04-16,48.0,48.0,48.0,48.0,46.616951,100.0
2021-04-19,47.349998,47.349998,47.349998,47.349998,45.985676,400.0
2021-04-20,46.09,46.09,45.775002,45.990002,44.664867,900.0
2021-04-21,45.990002,46.279999,45.990002,46.279999,44.946507,300.0
2021-04-22,46.139999,46.139999,46.139999,46.139999,44.810543,200.0
2021-04-23,44.950001,45.049999,44.950001,45.049999,43.751949,900.0
2021-04-26,44.174999,44.174999,44.0,44.0,42.732204,500.0
2021-04-27,44.415001,44.68,44.415001,44.68,43.392612,500.0
2021-04-28,45.514999,45.740002,45.514999,45.740002,44.42207,500.0
2021-04-29,45.740002,45.740002,45.740002,45.740002,44.42207,450.0
2021-04-30,46.514999,46.514999,45.98,45.98,44.655151,400.0
2021-05-03,46.0,46.0,45.224998,46.0,44.674576,900.0
2021-05-04,44.189999,44.360001,42.950001,44.360001,43.081833,1100.0
2021-05-05,44.360001,44.360001,44.360001,44.360001,43.081833,1150.0
2021-05-06,40.959999,41.105,40.959999,41.099998,39.915764,1200.0
2021-05-07,41.099998,41.099998,41.099998,41.099998,39.915764,850.0
2021-05-10,41.759998,41.759998,41.759998,41.759998,40.556744,500.0
2021-05-11,41.759998,41.759998,41.759998,41.759998,40.556744,300.0
2021-05-12,44.235001,44.235001,44.235001,44.235001,42.960434,100.0
2021-05-13,42.459999,42.459999,42.459999,42.459999,41.236576,200.0
2021-05-14,42.459999,42.459999,42.459999,42.459999,41.236576,350.0
2021-05-17,46.09,46.09,45.799999,45.799999,44.480339,500.0
2021-05-18,45.799999,45.799999,45.799999,45.799999,44.480339,350.0
2021-05-19,45.474998,45.474998,45.474998,45.474998,44.164703,200.0
2021-05-20,45.474998,45.474998,45.474998,45.474998,44.164703,100.0
2021-05-21,45.474998,45.474998,45.474998,45.474998,44.164703,500.0
2021-05-24,45.474998,45.474998,45.474998,45.474998,44.164703,900.0
2021-05-25,46.290001,46.5,46.290001,46.5,45.160172,1300.0
2021-05-26,44.25,44.25,44.25,44.25,42.975002,200.0
2021-05-27,47.200001,47.200001,47.200001,47.200001,45.84,400.0
2021-05-28,47.200001,47.200001,47.200001,47.200001,45.84,550.0
2021-06-01,44.099998,44.099998,42.610001,43.5,43.5,700.0
2021-06-02,42.619999,42.700001,42.619999,42.700001,42.700001,300.0
2021-06-03,42.700001,42.700001,42.700001,42.700001,42.700001,300.0
2021-06-04,45.810001,46.02,45.810001,46.02,46.02,300.0
2021-06-07,46.02,46.02,46.02,46.02,46.02,350.0
2021-06-08,52.299999,52.299999,52.299999,52.299999,52.299999,400.0
2021-06-09,47.43,47.43,46.349998,46.349998,46.349998,800.0
2021-06-10,46.349998,46.349998,46.349998,46.349998,46.349998,1150.0
2021-06-11,46.349998,46.349998,46.349998,46.349998,46.349998,1500.0
2021-06-14,46.349998,46.349998,46.349998,46.349998,46.349998,1850.0
2021-06-15,54.014999,54.014999,52.880001,52.880001,52.880001,2200.0
2021-06-16,52.880001,52.880001,52.880001,52.880001,52.880001,1300.0
2021-06-17,47.619999,47.619999,47.619999,47.619999,47.619999,400.0
2021-06-18,47.789001,47.789001,47.789001,47.789001,47.789001,100.0
2021-06-21,47.789001,47.789001,47.789001,47.789001,47.789001,166.66666666666669
2021-06-22,47.789001,47.789001,47.789001,47.789001,47.789001,233.33333333333334
2021-06-23,46.792,46.792,46.792,46.792,46.792,300.0
2021-06-24,53.099998,53.099998,47.75,47.75,47.75,700.0
2021-06-25,45.700001,45.700001,45.700001,45.700001,45.700001,300.0
2021-06-28,45.700001,45.700001,45.700001,45.700001,45.700001,350.0
2021-06-29,49.32,49.450001,49.32,49.450001,49.450001,400.0
2021-06-30,49.450001,49.450001,49.450001,49.450001,49.450001,300.0
2021-07-01,49.764999,49.764999,49.764999,49.764999,49.764999,200.0
2021-07-02,49.764999,49.764999,49.764999,49.764999,49.764999,450.0
2021-07-06,49.764999,49.764999,49.764999,49.764999,49.764999,700.0
2021-07-07,49.764999,49.764999,49.764999,49.764999,49.764999,950.0
2021-07-08,49.764999,49.764999,49.764999,49.764999,49.764999,1200.0
2021-07-09,49.764999,49.764999,49.764999,49.764999,49.764999,1450.0
2021-07-12,49.299999,55.0,49.299999,55.0,55.0,1700.0
2021-07-13,55.799999,56.0,55.799999,56.0,56.0,300.0
2021-07-14,51.240002,51.240002,50.060001,50.060001,50.060001,400.0
2021-07-15,50.060001,50.060001,50.060001,50.060001,50.060001,100.0
2021-07-16,50.259998,50.275002,50.259998,50.275002,50.275002,200.0
2021-07-19,49.509998,49.509998,47.66,47.66,47.66,200.0
2021-07-20,47.66,47.66,47.66,47.66,47.66,100.0
2021-07-21,47.66,47.66,47.66,47.66,47.66,100.0
2021-07-22,47.66,47.66,47.66,47.66,47.66,100.0
2021-07-23,47.66,47.66,47.66,47.66,47.66,100.0
2021-07-26,49.0,49.0,49.0,49.0,49.0,100.0
2021-07-27,49.0,49.0,49.0,49.0,49.0,100.0
2021-07-28,49.0,49.0,49.0,49.0,49.0,166.66666666666669
2021-07-29,49.0,49.0,49.0,49.0,49.0,233.33333333333334
2021-07-30,47.0,47.0,47.0,47.0,47.0,300.0
2021-08-02,47.0,47.0,47.0,47.0,47.0,250.0
2021-08-03,48.0,48.0,48.0,48.0,48.0,200.0
2021-08-04,43.299999,43.299999,43.299999,43.299999,43.299999,200.0
2021-08-05,44.25,52.919998,42.16,52.919998,52.919998,2700.0
2021-08-06,44.5,44.5,44.5,44.5,44.5,200.0
2021-08-09,44.5,44.5,44.5,44.5,44.5,2000.0
2021-08-10,44.5,44.5,44.5,44.5,44.5,200.0
2021-08-11,42.165001,43.830002,42.165001,43.830002,43.830002,400.0
2021-08-12,43.830002,43.830002,43.830002,43.830002,43.830002,333.3333333333333
2021-08-13,43.830002,43.830002,43.830002,43.830002,43.830002,266.66666666666663
2021-08-16,47.0,47.0,47.0,47.0,47.0,200.0
2021-08-17,47.0,47.0,47.0,47.0,47.0,300.0
2021-08-18,42.834999,42.834999,42.834999,42.834999,42.834999,400.0
2021-08-19,40.099998,40.099998,40.099998,40.099998,40.099998,600.0
2021-08-20,42.478001,42.478001,42.478001,42.478001,42.478001,100.0
2021-08-23,42.529999,42.529999,41.0,41.0,41.0,1000.0
2021-08-24,41.0,41.0,40.950001,40.950001,40.950001,600.0
2021-08-25,40.950001,40.950001,40.950001,40.950001,40.950001,500.0
2021-08-26,42.990002,43.23,42.990002,43.23,43.23,400.0
2021-08-27,43.23,43.23,43.23,43.23,43.23,250.0
2021-08-30,41.349998,41.349998,41.349998,41.349998,41.349998,100.0
2021-08-31,44.279999,44.279999,44.279999,44.279999,44.279999,100.0
2021-09-01,44.279999,44.279999,44.279999,44.279999,44.279999,550.0
2021-09-02,50.0,51.580002,49.044998,51.580002,51.580002,1000.0
2021-09-03,51.580002,51.580002,51.580002,51.580002,51.580002,100.0
2021-09-07,51.580002,51.580002,51.580002,51.580002,51.580002,414.2857142857143
2021-09-08,51.580002,51.580002,51.580002,51.580002,51.580002,728.5714285714286
2021-09-09,51.580002,51.580002,51.580002,51.580002,51.580002,1042.857142857143
2021-09-10,51.580002,51.580002,51.580002,51.580002,51.580002,1357.142857142857
2021-09-13,51.580002,51.580002,51.580002,51.580002,51.580002,1671.4285714285713
2021-09-14,51.580002,51.580002,51.580002,51.580002,51.580002,1985.7142857142858
2021-09-15,48.959999,49.040001,48.959999,49.040001,49.040001,2300.0
2021-09-16,49.785,50.0,49.785,50.0,50.0,1300.0
2021-09-17,50.0,50.0,50.0,50.0,50.0,900.0
2021-09-20,50.0,50.0,50.0,50.0,50.0,500.0
2021-09-21,47.150002,47.150002,47.150002,47.150002,47.150002,100.0
2021-09-22,47.150002,47.150002,47.150002,47.150002,47.150002,200.0
2021-09-23,48.959999,48.970001,48.959999,48.970001,48.970001,300.0
2021-09-24,48.970001,48.970001,48.970001,48.970001,48.970001,300.0
2021-09-27,45.66,45.66,45.66,45.66,45.66,300.0
2021-09-28,45.66,45.66,45.66,45.66,45.66,250.0
2021-09-29,45.66,45.66,45.66,45.66,45.66,200.0
2021-09-30,45.66,45.66,45.66,45.66,45.66,150.0
2021-10-01,45.66,45.66,45.66,45.66,45.66,100.0
2021-10-04,45.66,45.66,45.66,45.66,45.66,100.0
2021-10-05,45.66,45.66,45.66,45.66,45.66,100.0
2021-10-06,45.66,45.66,45.66,45.66,45.66,100.0
2021-10-07,45.66,45.66,45.66,45.66,45.66,100.0
2021-10-08,45.66,45.66,45.66,45.66,45.66,100.0
2021-10-11,45.66,45.66,45.66,45.66,45.66,100.0
2021-10-12,45.66,45.66,45.66,45.66,45.66,100.0
2021-10-13,45.66,45.66,45.66,45.66,45.66,100.0
2021-10-14,45.66,45.66,45.66,45.66,45.66,100.0
2021-10-15,45.66,45.66,45.66,45.66,45.66,100.0
2021-10-18,45.66,45.66,45.66,45.66,45.66,100.0
2021-10-19,48.974998,48.974998,48.974998,48.974998,48.974998,100.0
2021-10-20,47.75,47.75,47.75,47.75,47.75,100.0
2021-10-21,47.75,47.75,47.75,47.75,47.75,150.0
2021-10-22,45.049999,45.049999,45.049999,45.049999,45.049999,200.0
2021-10-25,45.049999,45.049999,45.049999,45.049999,45.049999,150.0
2021-10-26,44.669998,44.669998,44.669998,44.669998,44.669998,100.0
2021-10-27,44.669998,44.669998,44.669998,44.669998,44.669998,575.0
2021-10-28,44.669998,44.669998,44.669998,44.669998,44.669998,1050.0
2021-10-29,44.669998,44.669998,44.669998,44.669998,44.669998,1525.0
2021-11-01,44.669998,44.669998,44.669998,44.669998,44.669998,2000.0
2021-11-02,44.669998,44.669998,44.669998,44.669998,44.669998,1100.0
2021-11-03,44.0,44.0,44.0,44.0,44.0,200.0
2021-11-04,44.0,44.0,44.0,44.0,44.0,250.0
2021-11-05,43.57,44.209999,43.57,44.209999,44.209999,300.0
2021-11-08,44.209999,44.209999,44.209999,44.209999,44.209999,300.0
2021-11-09,44.209999,44.209999,44.209999,44.209999,44.209999,300.0
2021-11-10,44.209999,44.209999,44.209999,44.209999,44.209999,300.0
2021-11-11,44.209999,44.209999,44.209999,44.209999,44.209999,300.0
2021-11-12,46.244999,46.244999,46.244999,46.244999,46.244999,300.0
2021-11-15,46.244999,46.244999,46.244999,46.244999,46.244999,200.0
2021-11-16,44.419998,44.419998,44.419998,44.419998,44.419998,100.0
2021-11-17,44.419998,44.419998,44.419998,44.419998,44.419998,100.0
2021-11-18,44.419998,44.419998,44.419998,44.419998,44.419998,100.0
2021-11-19,44.419998,44.419998,44.419998,44.419998,44.419998,100.0
2021-11-22,45.48,45.48,45.48,45.48,45.48,100.0
2021-11-23,46.389999,46.389999,46.389999,46.389999,46.389999,300.0
2021-11-24,46.389999,46.389999,46.389999,46.389999,46.389999,100.0
2021-11-26,46.389999,46.389999,46.389999,46.389999,46.389999,200.0
2021-11-29,46.389999,46.389999,46.389999,46.389999,46.389999,300.0
2021-11-30,46.389999,46.389999,46.389999,46.389999,46.389999,400.0
2021-12-01,46.389999,46.389999,46.389999,46.389999,46.389999,500.0
2021-12-02,46.389999,46.389999,46.389999,46.389999,46.389999,600.0
2021-12-03,43.68,44.240002,43.68,44.240002,44.240002,700.0
2021-12-06,44.240002,44.240002,44.240002,44.240002,44.240002,400.0
2021-12-07,45.560001,45.560001,45.560001,45.560001,45.560001,100.0
2021-12-08,45.0,45.0,45.0,45.0,45.0,400.0
2021-12-09,45.0,45.0,45.0,45.0,45.0,100.0
2021-12-10,45.0,45.0,45.0,45.0,45.0,150.0
2021-12-13,45.0,45.0,45.0,45.0,45.0,200.0
2021-12-14,45.0,45.0,45.0,45.0,45.0,250.0
2021-12-15,43.5,43.5,43.5,43.5,43.5,300.0
2021-12-16,44.415001,44.415001,44.389999,44.389999,44.389999,400.0
2021-12-17,44.389999,44.389999,44.389999,44.389999,44.389999,2500.0
2021-12-20,46.0,46.200001,46.0,46.200001,46.200001,4600.0
2021-12-21,46.200001,46.200001,46.200001,46.200001,46.200001,2350.0
2021-12-22,46.34,46.34,46.34,46.34,46.34,100.0
2021-12-23,46.34,46.34,46.34,46.34,46.34,433.3333333333333
2021-12-27,46.34,46.34,46.34,46.34,46.34,766.6666666666666
2021-12-28,46.0,46.0,46.0,46.0,46.0,1100.0
2021-12-29,45.349998,45.349998,45.349998,45.349998,45.349998,100.0
2021-12-30,45.799999,48.93,45.799999,48.93,48.93,200.0
2021-12-31,44.950001,44.950001,44.950001,44.950001,44.950001,200.0
2022-01-03,44.950001,44.950001,44.950001,44.950001,44.950001,250.0
2022-01-04,44.950001,44.950001,44.950001,44.950001,44.950001,300.0
2022-01-05,44.950001,44.950001,44.950001,44.950001,44.950001,350.0
2022-01-06,49.049999,50.0,49.049999,50.0,50.0,400.0
2022-01-07,50.0,50.0,50.0,50.0,50.0,360.0
2022-01-10,50.0,50.0,50.0,50.0,50.0,320.0
2022-01-11,50.0,50.0,50.0,50.0,50.0,280.0
2022-01-12,50.0,50.0,50.0,50.0,50.0,240.0
2022-01-13,48.674999,48.674999,48.674999,48.674999,48.674999,200.0
2022-01-14,48.674999,48.674999,48.674999,48.674999,48.674999,200.0
2022-01-18,48.674999,48.674999,48.674999,48.674999,48.674999,200.0
2022-01-19,49.950001,49.950001,49.950001,49.950001,49.950001,200.0
2022-01-20,49.950001,49.950001,49.950001,49.950001,49.950001,666.6666666666667
2022-01-21,49.950001,49.950001,49.950001,49.950001,49.950001,1133.3333333333335
2022-01-24,44.396999,45.0,44.396999,45.0,45.0,1600.0
2022-01-25,45.0,45.0,45.0,45.0,45.0,900.0
2022-01-26,43.168999,43.168999,43.168999,43.168999,43.168999,200.0
2022-01-27,41.0,41.580002,41.0,41.580002,41.580002,500.0
2022-01-28,41.580002,41.580002,41.580002,41.580002,41.580002,3700.0
2022-01-31,41.580002,41.580002,41.580002,41.580002,41.580002,6900.0
2022-02-01,41.580002,41.580002,41.580002,41.580002,41.580002,10100.0
2022-02-02,41.580002,41.580002,41.580002,41.580002,41.580002,13300.0
2022-02-03,44.0,46.0,44.0,46.0,46.0,1300.0
2022-02-04,46.0,46.0,46.0,46.0,46.0,1200.0
2022-02-07,46.0,46.0,46.0,46.0,46.0,1100.0
2022-02-08,46.0,46.0,46.0,46.0,46.0,1000.0
2022-02-09,46.0,46.0,46.0,46.0,46.0,900.0
2022-02-10,46.0,46.0,46.0,46.0,46.0,800.0
2022-02-11,46.0,46.0,46.0,46.0,46.0,700.0
2022-02-14,46.0,46.0,46.0,46.0,46.0,600.0
2022-02-15,46.0,46.0,46.0,46.0,46.0,500.0
2022-02-16,46.0,46.0,46.0,46.0,46.0,400.0
2022-02-17,46.0,46.0,46.0,46.0,46.0,300.0
2022-02-18,41.950001,41.950001,41.950001,41.950001,41.950001,200.0
2022-02-22,41.950001,41.950001,41.950001,41.950001,41.950001,244.44444444444446
2022-02-23,41.950001,41.950001,41.950001,41.950001,41.950001,288.8888888888889
2022-02-24,41.950001,41.950001,41.950001,41.950001,41.950001,333.3333333333333
2022-02-25,41.950001,41.950001,41.950001,41.950001,41.950001,377.77777777777777
2022-02-28,41.950001,41.950001,41.950001,41.950001,41.950001,422.22222222222223
2022-03-01,41.950001,41.950001,41.950001,41.950001,41.950001,466.66666666666663
2022-03-02,41.950001,41.950001,41.950001,41.950001,41.950001,511.1111111111111
2022-03-03,41.950001,41.950001,41.950001,41.950001,41.950001,555.5555555555555
2022-03-04,34.0,38.0,34.0,38.0,38.0,600.0
2022-03-07,38.0,38.0,38.0,38.0,38.0,550.0
2022-03-08,38.0,38.0,38.0,38.0,38.0,500.0
2022-03-09,38.0,38.0,38.0,38.0,38.0,450.0
2022-03-10,36.0,36.0,36.0,36.0,36.0,400.0
2022-03-11,36.0,36.0,36.0,36.0,36.0,300.0
2022-03-14,36.0,36.0,36.0,36.0,36.0,200.0
2022-03-15,37.75,37.75,37.75,37.75,37.75,100.0
2022-03-16,37.75,37.75,37.75,37.75,37.75,100.0
2022-03-17,37.75,37.75,37.75,37.75,37.75,100.0
2022-03-18,37.75,37.75,37.75,37.75,37.75,100.0
2022-03-21,37.75,37.75,37.75,37.75,37.75,100.0
2022-03-22,37.75,37.75,37.75,37.75,37.75,100.0
2022-03-23,37.75,37.75,37.75,37.75,37.75,100.0
2022-03-24,37.75,37.75,37.75,37.75,37.75,100.0
2022-03-25,37.75,37.75,37.75,37.75,37.75,100.0
2022-03-28,37.75,37.75,37.75,37.75,37.75,100.0
2022-03-29,48.5,48.5,48.5,48.5,48.5,200.0
